id,accreditations,alternate_name,date_incorporated,description,email,funding_sources,legal_status,licenses,name,tax_id,tax_status,website
139312,,,,"Offers three meetings a month and telephone support to widows and widowers of all ages.
Also recreational activities and other social events.",,,,,Widows/Widowers of Howard County,,,
138153,,,,"Maryland&#39;s human services agency. All services are delivered through local departments of social services in Baltimore City and 23 counties, by other public agencies, and by more than 200 private, non-profit community-based organizations.",dhrhelp@dhr.state.md.us,,,,Maryland Dept. of Human Resources (DHR),,,http://www.dhr.state.md.us
137863,,,,Provides pro bono legal services and publications to community-based organizations in Baltimore City.,Kristined@communitylaw.org,,,,Community Law Center,,,http://www.communitylaw.org
137926,,,,Strives to ensure that all low-income people in the United States have the opportunity for fit and affordable housing and can move out of poverty into the mainstream of American life.,,,,,"Enterprise Community Partners, Inc.",,,http://www.enterprisecommunity.org
138780,,,,Offers emergency groceries to anyone in need. Offers a Christian-based residential facility for pregnant girls and women in a crisis  and a transitional shelter for homeless men.,information@rockcitychurch.com,,,,Rock City Church,,,http://www.rockcitychurch.com
139345,,,,"Full service mobile unit for individuals suffering from a serious mental disorder. Treatment team consist of doctors, nurses, social workers, and counselors.",mscmhc2004@netscape.net,,,,"Mainstreet Mobile Treatment Associates, Inc.",,,http://www.mainstreetmentalhealthinc.org
138041,,,,Oversees the operation of a transitional/emergency shelters located in Baltimore City.,lansdowneth@comcast.net,,,,"People First, Inc.",,,
139579,,,,Offers an emergency shelter to families with children.,nightofpeace@hotmail.com,,,,Salem United Methodist Church,,,
139083,,,,"Operates the Youth Program and a Health Promoters program. Provides an after school program, offering drug prevention workshops and drug-free activities.  Also operates a summer day camp Trained volunteers act as health promoters who provide outreach to area residents. Coaches adults for GED. Adult volunteers welcome.",BAESND1@AOL.COM,,,,Julie Community Center,,,
138738,,,,Provides residential services for developmentally disabled adults.,notot@lifeinc.org,,,,"LIFE, Inc.",,,http://www.lifeinc.org
138368,,,,"Multi-discipline, metropolitan hospital which offers inpatient, outpatient and community-based services.",,,,,"Sinai Hospital of Baltimore, Inc.",,,http://www.lifebridgehealth.org
138387,,,,"A network of churches in southwest Baltimore County that donate food, clothing, furniture and money to assist the low-income population in that community.  Volunteers are welcome.",,,,,Southwest Emergency Services,,,
138939,,,,"Provides food, clothing, toiletries, blankets and resource guides directly to homeless persons in Baltimore City and Anne Arundel County.",,,,,Happy Helpers For The Homeless,,,
138893,,,,Provides home-based hospice care to patients with a life-limiting illness and whose life expectancy is less than a year.,lmulligan@gilchristhospice.org,,,,Gilchrist Hospice Care,,,http://www.gilchristhospice.org
138190,,,,Full service medical facility that provides primary health care for adult and pediatric patients.,,,,,Mercy Medical Center,,,http://www.mdmercy.com                                                                `
138743,,,,"Provides physical, occupational and speech rehabilitation. Also provides back &amp; work injury prevention and management.",snier@hq.novacare.com,,,,NOVACARE,,,http://www.novacare.com/centralmaryland.htm
138082,,,,A coalition of a number of charitable organizations that receive medical supplies from donors and ship those supplies to countries that need them.,imainfo@interchurch.org,,,,IMA World Health,,,http://www.interchurch.org
138128,,,,Provides emergency groceries and clothing to persons in need.,,,,,Ark Church,,,http://www.arkchurch.com
139040,,,,A Christian organization which provides community services for Sandtown-Winchester residents.,info@nsum.org,,,,New Song Urban Ministries,,,http://www.nsum.org/
139806,,,,"Offers support, understanding, encouragement and hope to other bereaved parents, siblings and grandparents after the death of their children, brother, sister or grandchildren.",president@bereavedparentsusa.org,,,,Bereaved Parents of the USA,,,http://www.bereavedparentsusa.org
139390,,,,"Certified drug and alcohol program offering assessment and individual and group counseling.  Also provides a comprehensive package of drug and alcohol-free workplace services, including policy development, training, drug and alcohol testing and employee assistance.",drugensic@drugensic.com,,,,"DrugEnsic Systems, Inc.",,,http://www.drugensic.com
138581,,,,Mutual support group for persons who are compulsive gamblers and who wish to stop.  It is based on the 12-Step programs.,isomain@gamblersanonymous.org,,,,Gamblers Anonymous National Service Office,,,http://www.gamblersanonymous.org
137674,,,,"Addresses charitable, educational, religious, humanitarian, health, cultural and social service needs of the Jewish community locally, nationally, in Israel and throughout the world. Serves as the central fundraising and planning arm of Baltimore&#39;s organized Jewish community. Services are provided to the community through a variety of agencies and programs.",information@associated.org,,,,"ASSOCIATED: Jewish Community Federation of Balto., The",,,http://www.associated.org
138094,,,,"Provides nursing and medical care to terminally ill patients that have made the decision to die naturally, receiving only pain medication.",,,,,"Joseph Richey Hospice, Inc.",,,
139406,,,,Offers a food co-op for residents in need in southwest Baltimore City and Baltimore County. Also offers AA group meetings.,buildersclass@yahoo.com,,,,Catonsville Baptist Church,,,http://www.catonsvillebaptist.org
139113,,,,Offers a food pantry on the first Saturday of the month.  Also provides information and referral for shelter and other services.,,,,,"Trinity Apostolic Faith Holiness Church, Inc.",,,
139810,,,,"Provides homeownership workshops, financial workshops, loaner programs and free lead testing.",mmceachern@coppin.edu,,,,Coppin Heights Community Development Corporation,,,
137623,,,,Provides civil legal assistance to low-income adults and educates incarcerated individuals throughout Maryland&#39;s prison system on legal rights and advocacy on prisoners&#39; issues.,,,,,"Alternative Directions, Inc.",,,
139328,,,,"Provides information, advocacy and  support group meetings for parents and professionals who are concerned about someone with Asperger&#39;s syndrome.",vineyardsathome@aol.com,,,,"Maryland Asperger's Parent Assoc., Baltimore Chapter",,,http://www.aspergers.org
139778,,,,"A nonprofit community-based development organization whose mission is to cause, promote and encourage community self-empowerment, employment, economic development opportunities, and affordable housing.",klittle@druidheights.com,,,,"Druid Heights Community Development Corporation, Inc.",,,http://www.druidheights.com
138169,,,,Offers educational activities to prevent unnecessary vision loss and promotes eye health and safety. Also provides mobile eye exams and glasses for the homeless; vision screenings for pre-schools; health fairs; and other agencies.,info@mdsocietyforsight.org,,,,"Maryland Society for Sight, Inc.",,,http://www.mdsocietyforsight.org
138493,,,,"A regional health system comprised of six hospitals including University of Maryland Medical Center,  Baltimore Washington Medical Center, Maryland General Hospital, Kernan Hospital, University Specialty Hospital, Mt. Washington Pediatric Hospital, and Shore Health System.",webmaster@umss.org,,,,University of Maryland Medical System,,,http://www.umms.org
137766,,,,Provides emergency food to anyone in need and an Eating Together program for senior citizens in Canton.,,,,,Canton Baptist Church,,,http://www.cantonbaptist.net
139451,,,,"Provides an outpatient substance abuse program offering the following: confidential assessment and evaluation; methadone detoxification and maintenance; Buprenorphine treatment; urine toxicology screening; Methadone Anonymous support group; screenings for HIV, hepatitis, syphilis and tuberculosis.",mattinc2002@yahoo.com,,,,"MATT, Inc.",,,
138240,,,,"Provides comprehensive mental health services to those with chronic mental illness. Includes intensive in-home, school &amp; community-based and rehabilitation services; psychiatric assessment and diagnostic evaluation; individual, group, family and couples therapy and targeted case management.",,,,,"North Baltimore Center, Inc.",,,http://www.northbaltimorecenter.org
138610,,,,Offers training in self-help techniques at weekly group meetings to prevent relapse in former mental patients and to forestall symptoms in chronically ill patients.,inquiries@recovery-inc.org,,,,"Recovery, Inc.",,,http://www.recovery-inc.org
139144,,,,"Operates an animal shelter that offers an adoption program, pet cemetery and a subsidized spay/neuter clinic.",,,,,Humane Society of Baltimore County,,,http://www.hsbcanimals.org
138611,,,,"Serves as Maryland&#39;s foremost medical advocate and resource for physicians, their patients and the general public. Also informs members of legal and regulatory changes affecting medical practice.",info@medchi.org,,,,"MedChi, The Maryland State Medical Society",,,http://www.medchi.org
138304,,,,Provides legal representation to low-income residents of Maryland who have been charged with a crime or misdemeanor.,,,,,Maryland Office of the Public Defender,,,http://www.opd.state.md.us
137858,,,,"Serves low-income residents of Baltimore County by providing food, financial assistance, house counseling and shelter.",rdoran@canconnects.org,,,,Community Assistance Network,,,http://www.canconnects.org
139145,,,,Operates Rising Sun Baptist Church Food Pantry.,info@risingsun-baptist.org,,,,Rising Sun First Baptist Church,,,
137622,,,,"Offers pregnancy tests, formula, diapers, baby clothes, maternity clothes and baby furniture. Pregnancy counseling is also provided.",,,,,Alpha Pregnancy Center,,,
139329,,,,Provides public information to enable citizens to minimize the loss of life or property in the event of a natural or man-made disaster. Conducts disaster preparedness training and exercises for emergency personnel.,help@mema.state.md.us,,,,MEMA (Maryland Emergency Management Agency),,,http://www.mema.state.md.us
139779,,,,"Offers a Christian-based 6 month residential drug and alcohol recovery program that prepares men for independent, responsible living. Also operates a 3 day emergency shelter for catastrophic events such as a flood, fire, or eviction.  Volunteers and donations needed.",wrm_office@verizon.net,,,,Westminster Rescue Mission,,,http://westminsterrescue.homestead.com/
137767,,,,"Provides 24-hour respite and residential care for mentally, developmentally, and physically disabled individuals.",caringoffice@cs.com,,,,"Caring Hands, Inc.",,,http://www.caringhandshomes.org
138492,,,,"Seeks to educate citizens to apply practical, research-based knowledge to critical issues facing individuals, families, communities, the state and our global partners.",tf43@umail.umd.edu,,,,University of Maryland College of Agr. & Nat. Resources,,,http://www.agnr.umd.edu
138703,,,,Distributes surplus food to residents in Baltimore city zipcode 21212.  In need of food donations and adult volunteers.,,,,,Refuge Way of the Cross,,,
138353,,,,"Provides a soup kitchen and emergency food pantry.  Volunteers, ages 15 and older, are welcome.",w.bellamy@verizon.net,,,,Second Shiloh Meal Kitchen,,,
138979,,,,"A methadone maintenance program offering individual and group counseling for opiate addicted adults, crisis intervention and drug testing.",,,,,"Another Way, Inc.",,,
137730,,,,"Serves any pregnant woman by providing referrals to services available to pregnant women, free maternity and baby clothing, emergency food assistance and a transitional shelter program.",,,,,Birthright of Annapolis,,,http://www.birthright.org
138095,,,,Assists the homeless and the unemployed by providing housing and job placement services.,jubilee.properties@jubileeproperties.biz,,,,"Jubilee Baltimore, Inc",,,http://www.jubileebaltimore.org
139684,,,,"This organization is an IRS approved, 501(c)(3) Tax-Exempt non-profit firm which provides professional Tax Assistance service at no charge or fees to Seniors60+, the Disabled, Low Income families, and disadvantaged individuals.",,,,,Tax Solutions,,,http://www.taxsolutions4you.com
139041,,,,Operates the Wald Community Nursing Center which provides general health services and a WIC program.,asteink1@son.jhmi.edu,,,,Johns Hopkins University School of Nursing,,,http://www.son.jhmi.edu
139807,,,,"Offers psychotherapy services for youth, adults, families and couples.",moving_forward_cs@yahoo.com,,,,Moving Forward Counseling Services,,,http://www.movingforwardcounseling.com
138715,,,,"An acute-care hospital that offers medical, surgical, emergency and rehabilitative services and short- and long-term care.",agh@atlanticegeneral.org,,,,Atlantic General Hospital,,,http://www.atlanticgeneral.org
139554,,,,"Provides counseling, psychotherapy, information and referral, and support groups for children and adults who have been physically and/or sexually abused. Child care available, bus fare and/or parking validations when needed.",cweisbar@ped.umaryland.edu,,,,Care Clinic at the University of Maryland,,,
139104,,,,Offers spiritual counseling and a food pantry.,,,,,Kingdom Worship Center,,,http://www.kingdomworshipcenter.org
138596,,,,"Promotes community pride and respect for the Northeast Baltimore Community through support services for youth and young adults as they face serious issues such as school violence, truancy, family violence, and substance abuse.",,,,,Northeast Community Organization  (NECO),,,http://www.maysb.com
138980,,,,Processes the entry of all civil cases filed in Baltimore City to ensure that cases are heard in a timely fashion.,districtcourt@courts.state.md.us,,,,District Court of Maryland,,,http://mdcourts.gov
137726,,,,Provides at-risk children from single parent homes with positive adult role models to effect favorable changes in their lives.,info@biglittle.org,,,,"Big Brothers Big Sisters, Central Maryland",,,http://www.biglittle.org
138938,,,,"A regional theatre presenting six stage productions each year; an annual Young Playwrights Festival, community programs &amp; education, and internships.",info@centerstage.org,,,,Centerstage Associates,,,http://www.centerstage.org
138369,,,,"A national, government organization that manages Retirement Benefits, Survivor Benefits, Supplemental Security Income (SSI), Disability Benefits, and Medicare.",,,,,U.S. Social Security Administration,,,http://www.socialsecurity.gov
139597,,,,"Provides information by mail to state prison inmates regarding conditions of confinement, prison conditions, medical complaints, reviews, sentencing, and general civil matters.  Provides representation at Inmate Grievance Office Hearings in select cases.",prism@friendly.net,,,,Prisoners' Rights Information System of Maryland,,,http://www.prisminc.org
139714,,,,"Preserves, stabilizes, and enhances the human, physical, and economic condition of the county&#39;s urban communities through cooperative public-private programs which address specific neighborhood concerns.",mharvey@co.ba.md.us,,,,Baltimore County Office of Community Conservation,,,http://www.baltimorecountymd.gov/Agencies/community/index.html
139344,,,,"Provides a variety of substance abuse services, including: addiction assessment, medical evaluation, methadone maintenance, vocational rehabilitation and substance abuse counseling (individual, family &amp; group).",ahelpinghand@gtb.net,,,,A Helping Hand,,,http://www.ahelpinghandmd.com
138040,,,,"Provides evaluation and treatment for children and adults with communication disorders including speech-language pathology, audiology, special education, social work, sign language, interpreters and related services.",hasa@hasa.org,,,,"Hearing & Speech Agency of Metropolitan Baltimore, Inc.",,,http://www.hasa.org
138781,,,,"Provides reference, research and information services to the General Assembly and its staff, as well as responding to the public by providing legislative information.",libr@mlis.state.md.us,,,,"Maryland General Assembly, Legislative Services",,,http://www.mlis.state.md.us
139313,,,,A sober/halfway house for young men who are in recovery from drug addiction and alcoholism.,,,,,"Nick's Place, Inc.",,,
138502,,,,"Delivers hands-on, skilled care at home to meet the growing needs of patients of all ages and varying conditions.",,,,,Medstar Health Visiting Nurse Association,,,http://www.medstarhealthvna.org
138152,,,,Administers and oversees the health and mental hygiene programs in Maryland.,healthmd@dhmh.state.md.us,,,,Maryland Dept. of Health & Mental Hygiene,,,http://www.dhmh.state.md.us
138017,,,,"Provides a program of comprehensive academic and therapeutic services to seriously emotionally disturbed students, ages 11-21, from the Baltimore metropolitan area.",hmsinfo@hannahmore.org,,,,Hannah More School,,,http://www.hannahmore.org
137874,,,,Provides a soup kitchen and a food pantry.,,,,,Corpus Christi Community Center,,,
139186,,,,"Provides customized training in health, business, retail, and light technology services to individuals 17.5 years and older.",dbrunson@mcattrains.org,,,,"Maryland Center for Arts and Technology, Inc. (MCAT)",,,http://www.mcatworks.org
139305,,,,A national real estate and property management company specializing in multi-family and senior living rental communities.,inquiries@thesheltergroup.com,,,,"Shelter Properties, LLC",,,http://www.thesheltergroup.com
138902,,,,"Offers drug-free, outpatient counseling services for substance abusers and their families.",junctioninc@yahoo.com,,,,"Junction, Inc.",,,
138810,,,,"Provides in-home family services consisting of crisis intervention, counseling for families, youth and individuals, and independent living skills instruction.",ifcsbalt@aol.com,,,,Institute for Family Centered Services,,,http://www.ifcsinc.com
138113,,,,"Supports and serves individuals with physical disabilities. Provides medical day care, vocational and employment services, adult literacy, therapeutic recreation and residential camping.",leaguelink@leagueforpeople.org,,,,"League for People with Disabilities, The",,,http://www.leagueforpeople.org
138056,,,,"Provides counseling and assistance to victims of physical and emotional battering through a 24-hour crisis hotline, emergency shelter, legal help and educational programs. Also provides batterers counseling for perpetrators, court appointed or voluntary.",,,,,"House of Ruth, Maryland",,,http://www.hruth.org
138922,,,,Provides emergency food to residents of zip code 21213.  Also provides Thanksgiving baskets to residents in need.,newlifebc@home.com,,,,New Life Evangelical Baptist,,,
139260,,,,"Provides a variety of job training and placement services, including welfare-to-work programs, for residents of Baltimore City and Baltimore County.",dstein@civicworks.com,,,,Civic Works,,,http://www.civicworks.com
138471,,,,"Administered by the U.S. Department of Health and Human Services, provides a reasonable volume of services to persons who are unable to pay hospital or institution costs.",dfcromm@hrsa.gov,,,,Hill-Burton Program,,,http://www.hrsa.gov/hillburton
138867,,,,"Maintains records for the county, houses the State&#39;s Attorney&#39;s office and is the record keeper for any criminal or civil matter.",,,,,Harford County Circuit Court,,,http://www.courts.state.md.us/circuit/howard/index.html
137679,,,,Conducts elections held in the city and accepts the filing of candidates and registers voters.,,,,,Baltimore City Board of Elections,,,http://www.elections.state.md.us
139237,,,,"Offers specialized adult medical day care and assistance with placement in residential care in Baltimore City and Baltimore, Anne Arundel and Northern Prince George&#39;s Counties.",,,,,Foundations Medical Adult Day Care,,,
139372,,,,Offers a food pantry and a thrift shop.,,,,,Perry Hall United Methodist Church,,,http://www.perryhallumc.org
137696,,,,Administers all the federally-funded social service programs for Baltimore County.,baltocountydss@dhr.state.md.us,,,,Baltimore County Dept. of Social Services,,,http://www.dhr.state.md.us/baltocounty.htm
138099,,,,"Evaluates children and adolescents with developmental disabilities and helps them participate as fully as possible in family, school and community life. Offers inpatient and outpatient hospital services, school and community programs for children with disabilities.",webmaster@kennedykrieger.org,,,,Kennedy Krieger Institute,,,http://www.kennedykrieger.org
138133,,,,"Operates a variety of community programs in D.C. and Prince Georges and Montgomery Counties, including adoption/foster care services, mental health services and legal and social services for immigrants.",,,,,Lutheran Social Services of the National Capital Area,,,http://www.lssnca.org
137946,,,,"Provides emergency housing and supportive assistance for foster care involved and homeless and runaway youth, ages 12-17 in two shelter facilities, and operates after school programs for elementary and middle school aged children and youth in Baltimore City.",,,,,Fellowship of Lights Youth and Community Services,,,
138575,,,,"Provides residential, vocational, employment and accompanying support services to  adults with developmental disabilities.  Volunteer opportunities available.",info@emergeinc.org,,,,"E-MERGE, Inc.",,,http://www.emergeinc.org
137680,,,,"Offers basic, post-secondary and continuing education for residents of the Baltimore metropolitan area.",webadmissions@bccc.edu,,,,Baltimore City Community College,,,http://www.bccc.edu
139364,,,,Provides a range of inpatient and outpatient substance abuse treatment services.,,,,,"Gaudenzia, Inc. at Park Heights",,,http://www.gaudenzia.org
137950,,,,"Provides services to redirect at-risk youth and families into positive community members through education, prevention and treatment.",info@firststepmd.com,,,,First Step Inc.,,,http://www.firststepmd.com
139558,,,,"Provides services to children, youth, and seniors; also provides empowerment services such as housing counseling, energy assistance, and case management.",info@aaceoc.com,,,,Anne Arundel Community Action Partnership,,,http://www.aaceoc.com
138719,,,,"Administers several Head Start Programs at various sites throughout  Baltimore. Offers activities to develop low-income children and their parents intellectually, emotionally and physically.",Nii.Sowah@baltimorecity.gov,,,,Baltimore City Head Start Program,,,http://www.baltimorehousing.org/index/ps_headstart.asp
138467,,,,Provides information and referral to programs offered by local churches throughout Central Maryland.,paldl@aol.com,,,,United Methodist Community Services Community Center,,,
138934,,,,"Offers recovery support, housing, and job training and placement for homeless men recovering from substance abuse.",info@jhrbaltimore.org,,,,"Jobs, Housing & Recovery",,,http://www.jhrbaltimore.org
139333,,,,Provides emergency food to anyone in need. Clothing occasionally available.,,,,,Freedom Missionary Community Church,,,
139763,,,,Offers tax preparation assistance open to the general public.,nichelle.mcgirt@1199.org,,,,SEIU 1199 (Service Employees International Union),,,http://www.1199seiu.org
138871,,,,Provides short term housing for mothers and their children; food; clothing; drug treatment referrals;  after school and day camp programs.,,,,,"Agape House, Inc.",,,
138172,,,,Provides a safe and efficient world class transportation network through the maintenance of its current intermodal network of systems and selective expansion projects.,MTAInfo@mdot.state.md.us,,,,Maryland Dept. of Transportation,,,http://www.mdot.state.md.us
137907,,,,"A multi-service agency serving persons with developmental disabilities, functional disabilities and persons ages 60 and over. Provides van and bus services.",santo@dcsdct.org,,,,"Delmarva Community Services, Inc.",,,http://www.dcsdct.org
139718,,,,"Provides a coordinated service delivery system so that eligible individuals receive appropriate health and human services.  These services are provided through the four regional DDA offices and a wide array of community-based services.  DDA takes the leadership role in working with families, providers, local and state agencies, and advocates to assure that eligible individuals and their families have access to appropriate resources.",ddaweb@dhmh.state.md.us,,,,Developmental Disabilities Administration (DDA),,,http://www.ddamaryland.org/
137706,,,,Provides comprehensive primary care and school based health care services in the Baltimore Metropolitan area.,jay@bmsi.org,,,,Baltimore Medical System,,,http://www.bmsi.org
138365,,,,"Provides comprehensive inpatient &amp; outpatient psychiatric and substance abuse services for children, adolescents, adults, and seniors.",info@sheppardpratt.org,,,,Sheppard Pratt Health System,,,http://www.sheppardpratt.org
137839,,,,Provides emergency food and a thrift shop to residents of zipcode 21211.,,,,,Church of the Guardian Angel,,,http://www.guardianangel.ang-md.org
139124,,,,"Assists anyone pursuing a post-secondary education with college, vocational, GED, advanced placement and financial aid information.",edhoward@meoconline.com,,,,Maryland Educational Opportunity Center,,,http://www.meoconline.com
138220,,,,"Provides emergency groceries, A.A. meetings, health care referrals and a soup kitchen.",sistercarol@mybrotherskeeperbaltimore.org,,,,My Brother's Keeper,,,http://mybrotherskeeperbaltimore.org/
139173,,,,"Provides free daytime fixed route van transportation.  Van makes a series of ten stops between 7:30AM-7:30PM.
Delivers nutritionally appropriate meals, free of charge, to homebound people with AIDS. Also provides meals for the client&#39;s dependent children. A full-time dietitian provides nutrition counseling by phone or during home visits. Also delivers meals and groceries to persons diagnosed with AIDS, but who are not homebound and are able to cook for themselves.",jburch@mfeast.org,,,,Moveable Feast,,,http://www.mfeast.org
138298,,,,Provides 24-hour residential care and support to individuals with developmental disabilities.,,,,,"Progress Unlimited, Inc.",,,http://www.progressunlimited.org
137747,,,,Offers emergency food to those in need.,,,,,Brooklyn United Methodist Church,,,
137878,,,,Provides advocacy to children of Baltimore City who have been abused or neglected and are under the jurisdiction of the Juvenile Court.,casabalt@bcpl.net,,,,"CASA (Court Appointed Special Advocate Prgm), Baltimore",,,http://www.casabalt.org
138261,,,,Offers several comprehensive health care clinics throughout the Baltimore area.,abennett@parkwestmed.org,,,,"Park West Health System, Inc.",,,
137710,,,,An organization of recovering drug addicts who help each other to stay clean.,,,,,Narcotics Anonymous Service Center,,,http://www.freestatena.org
139132,,,,Provides counseling services to resolve tenant-landlord disputes and investigative services to verify complaints of discrimination in the sale or lease of housing.,,,,,"BNI (Baltimore Neighborhoods, Inc.)",,,http://www.bni-maryland.org
137985,,,,"Promotes physical, mental and environmental health by providing services and education needed within the community. Serves as an architect and catalyst for needed policy development and change in the health and human service systems and provides advocacy and leadership necessary to ensure the protection and promotion of good health.",,,,,Garrett County Health Department,,,http://www.garretthealth.org
139562,,,,"Provides advocacy and case management for adults and children with developmental disabilities, identifies service gap, advocates for improvements in the service system and provides community education.",jdumas@servicecoordinationinc.org,,,,"Service Coordination, Inc.",,,http://www.servicecoordinationinc.org
138723,,,,Provides emergency food to low income residents within catchment area.,jerrielder@lwc.cc,,,,Lansdowne Church of God,,,http://www.lansdowneworshipcenter.org
138689,,,,Organization dedicated to the well-being of people of all ages and communication styles who do not hear well.,info@hearingloss.org,,,,Hearing Loss Association of America,,,http://www.hearingloss.org
137593,,,,Acts as the nation&#39;s resource for reference and referral information on HIV/AIDS.,info@cdcnpin.org,,,,CDC National Prevention Information Network,,,http://www.cdcnpin.org
138236,,,,"A national, non-profit organization dedicated to individuals and families affected by NF.  Services include coordinated education, support, health care and research.",nfmidatlantic@aol.com,,,,"Neurofibromatosis, Inc., Mid-Atlantic Chapter",,,http://www.nfmidatlantic.org
139427,,,,Operates a food pantry and acts as a Harvest of Plenty food site for Thanksgiving holiday assistance.,,,,,New Antioch Church,,,
