id,location_id,program_id,accepted_payments,alternate_name,description,eligibility,email,fees,funding_sources,application_process,interpretation_services,keywords,languages,name,required_documents,service_areas,status,wait_time,website,taxonomy_ids
168580,55292572,,,,,,,,,,,,,Baltimore Child Abuse Center,,,,,,
167513,55292575,,,,,,,,,,,,,Maryland State Department of Education,,,,,,
167519,55292581,,,,,,,,,,,,,Maryland Technology Assistance Program,,,,,,
167839,55292578,,,,,,,,,,,,,V-LINC,,,,,,
167524,56074979,,,,Near the intersections of GwynnsFalls Parkway and North Warwick Avenue and North Pulaski Street.  ,,,,,,,,,Mayor's Office of Employment Development ,,,,,,
169071,55292584,,,,,,,,,,,,,Helping Other People Through Empowerment ,,,,,,
168436,55292589,,,,,,,,,,,,,Maryland Educational Opportunity Center,,,,,,
167766,55292599,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
168641,55292596,,,,,,,,,,,,,Family League of Baltimore City,,,,,,
9693892,55292606,,,,,,,,,,,,,Youth Empowered Society,,,,,,
167064,55292609,,,,,,,,,,,,,Baltimore Medical System,,,,,,
166983,55292611,,,,,,,,,,,,,"Alliance, Inc.",,,,,,
17174779,55292614,,,,,,,,,,,,,Family Recovery Program,,,,,,
167784,55292617,,,,,,,,,,,,,Total Health Care,,,,,,
167784,55292623,,,,,,,,,,,,,Total Health Care,,,,,,
167524,55292625,,,,,,,,,,,,,Mayor's Office of Employment Development ,,,,,,
168736,55292628,,,,,,,,,,,,,New Antioch Church,,,,,,
168736,55292631,,,,,,,,,,,,,New Antioch Church,,,,,,
167094,55292634,,,,,,,,,,,,,Bon Secours Baltimore Health System,,,,,,
167094,55292637,,,,,,,,,,,,,Bon Secours Baltimore Health System,,,,,,
167705,55292639,,,,,,,,,,,,,Sinai Hospital of Baltimore,,,,,,
167705,55292645,,,,,,,,,,,,,Sinai Hospital of Baltimore,,,,,,
167705,55292642,,,,,,,,,,,,,Sinai Hospital of Baltimore,,,,,,
167705,55292648,,,,,,,,,,,,,Sinai Hospital of Baltimore,,,,,,
167735,55292651,,,,,,,,,,,,,St. Francis Neighborhood Center,,,,,,
167227,55292657,,,,,,,,,,,,,Corpus Christi,,,,,,
168412,55292659,,,,,,,,,,,,,Donald Bentley Food Pantry,,,,,,
168423,55292665,,,,,,,,,,,,,Traditional Acupuncture Institute (TAI),,,,,,
167724,55292667,,,,,,,,,,,,,Spina Bifida Association of Maryland,,,,,,
168241,55292679,,,,,,,,,,,,,New Life Evangelical Baptist,,,,,,
168241,55292673,,,,,,,,,,,,,New Life Evangelical Baptist,,,,,,
168241,55292676,,,,,,,,,,,,,New Life Evangelical Baptist,,,,,,
167766,55292681,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
35553872,55292683,,,,,,,,,,,,,Faith Tabernacle Church,,,,,,
219399,55292686,,,,,,,,,,,,,Jai Medical Center,,,,,,
167460,55292690,,,,,,,,,,,,,Levindale Hebrew Geriatric Center & Hospital,,,,,,
168235,55292693,,,,,,,,,,,,,Baltimoreans United in Leadership Development,,,,,,
167003,55292695,,,,,,,,,,,,,American Rescue Workers of Maryland,,,,,,
167524,55292698,,,,,,,,,,,,,Mayor's Office of Employment Development ,,,,,,
167784,55292700,,,,,,,,,,,,,Total Health Care,,,,,,
168601,55292703,,,,,,,,,,,,,MedMark Treatment Centers,,,,,,
167163,55292707,,,,,,,,,,,,,Neighborhood Housing Services of Baltimore,,,,,,
12277601,55292712,,,,,,,,,,,,,Pressley Ridge,,,,,,
167610,55292719,,,,,,,,,,,,,Perkins Square Baptist Church,,,,,,
167610,55292722,,,,,,,,,,,,,Perkins Square Baptist Church,,,,,,
167495,56061140,,,,Penn-North Center. Large brick building between the intersections of North Avenue and Retreat Street. ,,,,,,,,,Maryland Department of Human Services,,,,,,
169112,55292725,,,,,,,,,,,,,Coppin Heights Community Development Corporation,,,,,,
166985,55292730,,,,,,,,,,,,,Alternative Directions,,,,,,
167569,55292733,,,,,,,,,,,,,National Institute on Drug Abuse,,,,,,
1110733,55292738,,,,,,,,,,,,,Roberta's House Family Grief Support Center,,,,,,
167774,55292741,,,,,,,,,,,,,Treatment Resources for Youth ,,,,,,
203444,55292749,,,,,,,,,,,,,Village Learning Place,,,,,,
203444,55292745,,,,,,,,,,,,,Village Learning Place,,,,,,
167645,55292751,,,,,,,,,,,,,Tuerk House,,,,,,
10117122,55292755,,,,,,,,,,,,,FreeState Legal Project,,,,,,
167338,55292758,,,,,,,,,,,,,"Gay, Lesbian, Bi-Sexual & Transgender Community",,,,,,
168444,55292762,,,,,,,,,,,,,Baltimore Neighborhoods,,,,,,
167590,55292764,,,,,,,,,,,,,"On Our Own of Maryland, Inc",,,,,,
167094,55292770,,,,,,,,,,,,,Bon Secours Baltimore Health System,,,,,,
167094,55292776,,,,,,,,,,,,,Bon Secours Baltimore Health System,,,,,,
167882,55292773,,,,,,,,,,,,,"Office of the Maryland Women, Infants and Children Program",,,,,,
167150,55292780,,,,,,,,,,,,,VIVA House,,,,,,
167039,55292786,,,,,,,,,,,,,Baltimore City Community College,,,,,,
167806,55292789,,,,,,,,,,,,,Federal Bureau of Investigation,,,,,,
167148,55292793,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
167148,55292804,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
167148,55292801,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
204343,55292799,,,,,,,,,,,,,Youth Media,,,,,,
203599,55292796,,,,,,,,,,,,,Baltimore Urban Debate League,,,,,,
167148,55292807,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
167766,55292810,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
168186,55292815,,,,,,,,,,,,,Coppin State University,,,,,,
167733,55292821,,,,,,,,,,,,,St. Elizabeth's Church,,,,,,
168607,55292830,,,,,,,,,,,,,Progressive Life Center,,,,,,
168607,55292827,,,,,,,,,,,,,Progressive Life Center,,,,,,
167260,55290008,,,,,,,,,,,,,Dundalk Church of The Brethren Pantry,,,,,,
167297,55292834,,,,,,,,,,,,,First Apostolic Faith Church Pantry,,,,,,
167506,55292836,,,,,,,,,,,,,Maryland New Directions,,,,,,
167042,55292847,,,,,,,,,,,,,Baltimore Housing Authority,,,,,,
167513,55292850,,,,,,,,,,,,,Maryland State Department of Education,,,,,,
8891969,55292839,,,,,,,,,,,,,"Baltimore City Department of Housing & Community Development Division of Green, Healthy & Sustainable Homes",,,,,,
168523,55292853,,,,,,,,,,,,,Johns Hopkins Community Physicians,,,,,,
168943,55292862,,,,,,,,,,,,,Cherry Hill Homes,,,,,,
168943,55292865,,,,,,,,,,,,,Cherry Hill Homes,,,,,,
167675,55292868,,,,,,,,,,,,,"Salvation Army Central Maryland, The",,,,,,
167675,55292871,,,,,,,,,,,,,"Salvation Army Central Maryland, The",,,,,,
168571,55292874,,,,,,,,,,,,,Civic Works,,,,,,
168571,55292877,,,,,,,,,,,,,Civic Works,,,,,,
168571,55292879,,,,,,,,,,,,,Civic Works,,,,,,
168571,55292882,,,,,,,,,,,,,Civic Works,,,,,,
166955,55292884,,,,,,,,,,,,,AFL-CIO Community Services of Central Maryland,,,,,,
167042,55292888,,,,,,,,,,,,,Baltimore Housing Authority,,,,,,
219272,55292892,,,,,,,,,,,,,JPS Health Services,,,,,,
168335,55292896,,,,,,,,,,,,,Coalition to End Childhood Lead Poisoning,,,,,,
367693,55292899,,,,,,,,,,,,,Freedom Advocates Celebrating Ex-Offenders,,,,,,
168679,55292906,,,,,,,,,,,,,"National Council on Alcoholism & Drug Dependence, Maryland",,,,,,
168679,55292903,,,,,,,,,,,,,"National Council on Alcoholism & Drug Dependence, Maryland",,,,,,
167975,55292901,,,,,,,,,,,,,South Baltimore Learning Center,,,,,,
168337,55292909,,,,,,,,,,,,,Valley Bridge Alcoholism Program,,,,,,
167699,55292911,,,,,,,,,,,,,Shepherd's Clinic,,,,,,
35281678,55292913,,,,,,,,,,,,,Gather Baltimore,,,,,,
56406588,56407159,,,,Located in between Ocala Avenue and Tioga Parkway off of Reisterstown Road. ,,,,,,,,,Mt. Lebanon Baptist Church ,,,,,,
168063,55292921,,,,,,,,,,,,,"LIFE, Inc.",,,,,,
169071,55292924,,,,,,,,,,,,,Helping Other People Through Empowerment ,,,,,,
167827,55292927,,,,,,,,,,,,,University of Maryland Medical System,,,,,,
55059188,55292930,,,,,,,,,,,,,Health Freedom,,,,,,
56406505,56406514,,,,Near the intersection of Druid Park Drive and Towanda Avenue.,,,,,,,,,TIME Organization Inc. ,,,,,http://www.timeorganization.org/,
167039,55292935,,,,,,,,,,,,,Baltimore City Community College,,,,,,
167039,55292932,,,,,,,,,,,,,Baltimore City Community College,,,,,,
167072,55292938,,,,,,,,,,,,,Banner Neighborhoods Community Corporation,,,,,,
167495,56061087,,,,Dunbar-Orangeville Center. Between North Linwood Ave and North Curley Street. ,,,,,,,,,Maryland Department of Human Services,,,,,,
167148,55292940,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
182028,55292944,,,,,,,,,,,,,Job Opportunities Task Force (JOTF),,,,,,
169150,55292949,,,,,,,,,,,,,US Department of Defense,,,,,,
169150,55292952,,,,,,,,,,,,,US Department of Defense,,,,,,
167827,55292955,,,,,,,,,,,,,University of Maryland Medical System,,,,,,
167048,55292957,,,,,,,,,,,,,Baltimore City Police Department,,,,,,
167244,55292959,,,,,,,,,,,,,Maryland Department of Juvenile Services,,,,,,
1830710,55292963,,,,,,,,,,,,,CollegeBound Foundation,,,,,,
168443,55292965,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
1786020,55293254,,,,"Located on Falls Road, there is a small parking lot attached and a garage is available.<br /> ",,,,,,,,,Art with a Heart,,,,,,
167659,55292967,,,,,,,,,,,,,Ray of Hope Baptist Church,,,,,,
167044,55292973,,,,,,,,,,,,,Baltimore City Department of Recreation and Parks,,,,,,
167524,55292977,,,,,,,,,,,,,Mayor's Office of Employment Development ,,,,,,
167494,55292983,,,,,,,,,,,,,Maryland Department of Health,,,,,,
168126,55292979,,,,,,,,,,,,,MedStar Health,,,,,,
169047,55292985,,,,,,,,,,,,,"Book Thing of Baltimore, The",,,,,,
167865,55292989,,,,,,,,,,,,,Whitestone Baptist Church,,,,,,
167513,55292993,,,,,,,,,,,,,Maryland State Department of Education,,,,,,
167045,55292996,,,,,,,,,,,,,Baltimore City Department of Social Services,,,,,,
167045,55292999,,,,,,,,,,,,,Baltimore City Department of Social Services,,,,,,
167265,55293010,,,,,,,,,,,,,East Baltimore Community Corporation,,,,,,
167265,55293013,,,,,,,,,,,,,East Baltimore Community Corporation,,,,,,
168379,55293018,,,,,,,,,,,,,Maryland Center for Veterans Education & Training,,,,,,
203844,55293020,,,,,,,,,,,,,"OrchKids, Inc.",,,,,,
167717,55293023,,,,,,,,,,,,,Family Health Centers of Baltimore,,,,,,
168443,55293029,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
174293,55293059,,,,,,,,,,,,,Maryland Department of Information and Technology,,,,,,
167915,55293065,,,,,,,,,,,,,Maryland Department of Assessments & Taxation,,,,,,
174293,55293063,,,,,,,,,,,,,Maryland Department of Information and Technology,,,,,,
168900,55293082,,,,,,,,,,,,,Governor's Office,,,,,,
168463,55293079,,,,,,,,,,,,,Maryland Department of Aging,,,,,,
168463,55293076,,,,,,,,,,,,,Maryland Department of Aging,,,,,,
168463,55293072,,,,,,,,,,,,,Maryland Department of Aging,,,,,,
167915,55293068,,,,,,,,,,,,,Maryland Department of Assessments & Taxation,,,,,,
358497,55293087,,,,,,,,,,,,,Dress For Success Worldwide,,,,,,
36814220,55293094,,,,,,,,,,,,,Manna Bible Baptist Church,,,,,,
167832,55293096,,,,,,,,,,,,,US Department of Veterans Affairs,,,,,,
167247,55293112,,,,,,,,,,,,,Disabled American Veterans,,,,,,
167520,55293110,,,,,,,,,,,,,Maryland Department of Veterans Affairs,,,,,,
167537,55293107,,,,,,,,,,,,,Military Order of The Purple Heart,,,,,,
167833,55293104,,,,,,,,,,,,,Veterans of Foreign Wars,,,,,,
167804,55293102,,,,,,,,,,,,,United States Department of the Treasury,,,,,,
167226,55293099,,,,,,,,,,,,,Corporation For National and Community Service,,,,,,
167094,55293126,,,,,,,,,,,,,Bon Secours Baltimore Health System,,,,,,
167495,55293128,,,,,,,,,,,,,Maryland Department of Human Services,,,,,,
167064,55293146,,,,,,,,,,,,,Baltimore Medical System,,,,,,
204007,55293149,,,,,,,,,,,,,Creative Alliance,,,,,,
167717,55293152,,,,,,,,,,,,,Family Health Centers of Baltimore,,,,,,
167198,55293157,,,,,,,,,,,,,"City Temple Outreach of Baltimore, The",,,,,,
167345,55293166,,,,,,,,,,,,,Goodwill Industries of the Chesapeake,,,,,,
3373846,55293168,,,,,,,,,,,,,Archdiocese of Baltimore,,,,,,
167148,55293171,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
358099,55293175,,,,,,,,,,,,,Apex Counseling Center,,,,,,
167859,55293178,,,,,,,,,,,,,Wayland Baptist Church,,,,,,
167433,55293180,,,,,,,,,,,,,John Wesley Church,,,,,,
167729,55293183,,,,,,,,,,,,,St. Ambrose Housing Aid Center,,,,,,
167922,55293185,,,,,,,,,,,,,Baltimore City Mayor's Office of Constituent Services,,,,,,
167920,55293194,,,,,,,,,,,,,At Jacob's Well,,,,,,
167552,55293196,,,,,,,,,,,,,Mountain Manor Treatment Centers,,,,,,
168728,55293199,,,,,,,,,,,,,Fusion Partnerships,,,,,,
168085,55293202,,,,,,,,,,,,,Planned Parenthood of Maryland,,,,,,
167508,55293205,,,,,,,,,,,,,"Maryland Society for the Prevention of Cruelty to Animals, The",,,,,,
167071,55293207,,,,,,,,,,,,,Board of Child Care,,,,,,
167731,55293214,,,,,,,,,,,,,St. Cecilia RCC Soup Kitchen,,,,,,
167123,55293216,,,,,,,,,,,,,Canton Baptist Church,,,,,,
167148,55293222,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
167148,55293227,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
1740613,55293229,,,,,,,,,,,,,Loving Arms,,,,,,
9789514,55293231,,,,,,,,,,,,,Epworth United Methodist Chapel,,,,,,
10562264,55290015,,,,,,,,,,,,,Carney Assembly of God,,,,,,
167774,55293237,,,,,,,,,,,,,Treatment Resources for Youth ,,,,,,
167601,55293235,,,,,,,,,,,,,Park West Health System,,,,,,
169084,55293240,,,,,,,,,,,,,Southeast Community Development Corporation,,,,,,
15044791,55293243,,,,,,,,,,,,,Community Mediation Maryland,,,,,,
41274411,55293245,,,,,,,,,,,,,Evergreen AME Church,,,,,,
167092,55293248,,,,,,,,,,,,,Blind Industries and Services of Maryland,,,,,,
167193,55293251,,,,,,,,,,,,,Church of the Guardian Angel,,,,,,
167217,55293259,,,,,,,,,,,,,Community Law Center,,,,,,
167197,55293256,,,,,,,,,,,,,Citizens Planning and Housing Association,,,,,,
167459,55293262,,,,,,,,,,,,,"Johns Hopkins University, Homewood Campus",,,,,,
374389,55293265,,,,,,,,,,,,,Port Recovery,,,,,,
54843697,55293268,,,,,,,,,,,,,Baltimore City Mayor's Office of Human Services ,,,,,,
168324,55293271,,,,,,,,,,,,,Belair-Edison Neighborhoods,,,,,,
167860,55293274,,,,,,,,,,,,,Abbott Memorial Presbyterian Church,,,,,,
167766,55293282,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
167766,55293285,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
167361,55293290,,,,,,,,,,,,,HWRMW Christian Fellowship,,,,,,
167361,55293298,,,,,,,,,,,,,HWRMW Christian Fellowship,,,,,,
167361,55293296,,,,,,,,,,,,,HWRMW Christian Fellowship,,,,,,
167361,55293293,,,,,,,,,,,,,HWRMW Christian Fellowship,,,,,,
167532,55293301,,,,,,,,,,,,,Mercy Medical Center,,,,,,
167344,55293310,,,,,,,,,,,,,Good Shepherd Baptist Church,,,,,,
167344,55293308,,,,,,,,,,,,,Good Shepherd Baptist Church,,,,,,
167344,55293305,,,,,,,,,,,,,Good Shepherd Baptist Church,,,,,,
167245,55293315,,,,,,,,,,,,,"Humanim, Inc.",,,,,,
167353,55293318,,,,,,,,,,,,,Strong City Baltimore,,,,,,
167509,55293320,,,,,,,,,,,,,Maryland School for the Blind,,,,,,
167657,55293322,,,,,,,,,,,,,Radio Reading Network of Maryland,,,,,,
167900,55293325,,,,,,,,,,,,,"Y of Central Maryland, Association Office",,,,,,
168361,55293330,,,,,,,,,,,,,Development Corporation of Northwest Baltimore,,,,,,
167212,55290019,,,,,,,,,,,,,Community Assistance Network,,,,,,
168741,55290026,,,,,,,,,,,,,All About You Health Care Service,,,,,,
38359492,55293332,,,,,,,,,,,,,Olivet Baptist Church,,,,,,
212342,55293336,,,,,,,,,,,,,Y.E.S. Club,,,,,,
168429,55293340,,,,,,,,,,,,,Pillar & Ground of the Truth Deliverance Church,,,,,,
166990,55293348,,,,,,,,,,,,,American Civil Liberties Union of Maryland,,,,,,
167084,55293344,,,,,,,,,,,,,Big Brothers Big Sisters of the Greater Chesapeake,,,,,,
219213,55293350,,,,,,,,,,,,,CSI Support and Development,,,,,,
167639,55293352,,,,,,,,,,,,,Project PLASE,,,,,,
167639,55293354,,,,,,,,,,,,,Project PLASE,,,,,,
168425,55293357,,,,,,,,,,,,,Trinity Newbirth International Christian Ministry,,,,,,
9219438,55293360,,,,,,,,,,,,,"Hampden Health Solutions, Inc.",,,,,,
167054,55293362,,,,,,,,,,,,,Baltimore County Department of Recreation and Parks,,,,,,
167064,55293365,,,,,,,,,,,,,Baltimore Medical System,,,,,,
167307,55293368,,,,,,,,,,,,,Foxwell Memorial Apartments,,,,,,
169052,55293376,,,,,,,,,,,,,Pathway Church of God ,,,,,,
169052,55293374,,,,,,,,,,,,,Pathway Church of God ,,,,,,
168062,55293378,,,,,,,,,,,,,"Special Olympics, Maryland",,,,,,
167483,55293381,,,,,,,,,,,,,Martin Pollak Project,,,,,,
168694,55293384,,,,,,,,,,,,,US Department of Homeland Security,,,,,,
167400,55293392,,,,,,,,,,,,,"House of Ruth, Maryland",,,,,,
167400,55293394,,,,,,,,,,,,,"House of Ruth, Maryland",,,,,,
167552,55293402,,,,,,,,,,,,,Mountain Manor Treatment Centers,,,,,,
167766,55293404,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
167063,55293412,,,,,,,,,,,,,Baltimore Gas and Electric Company ,,,,,,
167520,55293414,,,,,,,,,,,,,Maryland Department of Veterans Affairs,,,,,,
6941139,55293417,,,,,,,,,,,,,St. Mary's Church,,,,,,
167520,55293420,,,,,,,,,,,,,Maryland Department of Veterans Affairs,,,,,,
167882,55290030,,,,,,,,,,,,,"Office of the Maryland Women, Infants and Children Program",,,,,,
168431,55293422,,,,,,,,,,,,,Child First Authority,,,,,,
203791,55293425,,,,,,,,,,,,,Pan in the Community,,,,,,
271139,55293428,,,,,,,,,,,,,Calvary Baptist Church,,,,,,
401426,55293439,,,,,,,,,,,,,Beth-El Temple Church of Christ,,,,,,
401426,55293431,,,,,,,,,,,,,Beth-El Temple Church of Christ,,,,,,
168253,55293445,,,,,,,,,,,,,"Jobs, Housing & Recovery",,,,,,
167758,55293448,,,,,,,,,,,,,"St. Paul Evangelical Lutheran Church, Baltimore",,,,,,
368000,55293458,,,,,,,,,,,,,New Vision House of Hope,,,,,,
54843697,55293461,,,,,,,,,,,,,Baltimore City Mayor's Office of Human Services ,,,,,,
17175009,55293469,,,,,,,,,,,,,Park Heights Renaissance,,,,,,
168436,55293466,,,,,,,,,,,,,Maryland Educational Opportunity Center,,,,,,
169035,55293471,,,,,,,,,,,,,Episcopal Housing Corporation,,,,,,
167069,55293473,,,,,,,,,,,,,"Baltimore Rescue Mission, The",,,,,,
167347,55293479,,,,,,,,,,,,,Grace and Hope Mission,,,,,,
167276,55293483,,,,,,,,,,,,,Enoch Pratt Free Library,,,,,,
167508,55293487,,,,,,,,,,,,,"Maryland Society for the Prevention of Cruelty to Animals, The",,,,,,
167492,55293493,,,,,,,,,,,,,Maryland Department of Business & Economic Development,,,,,,
167503,55293495,,,,,,,,,,,,,"World Trade Center Institute, The",,,,,,
168029,55293497,,,,,,,,,,,,,Baltimore Area Convention and Visitors Association,,,,,,
167435,55293499,,,,,,,,,,,,,Johns Hopkins Hospital,,,,,,
167766,55293502,,,,,,,,,,,,,St. Vincent de Paul of Baltimore,,,,,,
167391,55293508,,,,,,,,,,,,,Holy Rosary Church Pantry,,,,,,
168683,55293520,,,,,,,,,,,,,Vehicles For Change,,,,,,
167601,55293525,,,,,,,,,,,,,Park West Health System,,,,,,
167601,55293522,,,,,,,,,,,,,Park West Health System,,,,,,
260072,55293528,,,,,,,,,,,,,Maryland Board of Nursing,,,,,,
167513,55293532,,,,,,,,,,,,,Maryland State Department of Education,,,,,,
168443,55293539,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
168443,55293536,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
167210,55293565,,,,,,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,,
168443,55293562,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
167042,55293559,,,,,,,,,,,,,Baltimore Housing Authority,,,,,,
169139,55293557,,,,,,,,,,,,,Maryland State Board of Elections,,,,,,
167210,55293555,,,,,,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,,
167210,55293552,,,,,,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,,
167210,55293549,,,,,,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,,
167210,55293547,,,,,,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,,
168463,55293545,,,,,,,,,,,,,Maryland Department of Aging,,,,,,
168443,55293541,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
168443,55293570,,,,,,,,,,,,,Baltimore City Health Department,,,,,,
167856,55293573,,,,,,,,,,,,,Waters AME Church,,,,,,
358869,55293576,,,,,,,,,,,,,Boundless Innovations for Holistic Living,,,,,,
169001,55293579,,,,,,,,,,,,,Morgan State University,,,,,,
168751,55293582,,,,,,,,,,,,,"People Encouraging People, Corporate Office",,,,,,
167243,55293584,,,,,,,,,,,,,Damascus House,,,,,,
167561,55293587,,,,,,,,,,,,,My Brother's Keeper,,,,,,
167382,55293589,,,,,,,,,,,,,Health Care for the Homeless,,,,,,
56406541,56408045,,,,,,,,,,,,,National Pike Health Centers,,,,,http://www.nphcinc.com/,
167048,55293595,,,,,,,,,,,,,Baltimore City Police Department,,,,,,
167075,55293603,,,,,,,,,,,,,Bea Gaddy Family Center,,,,,,
167075,55293615,,,,,,,,,,,,,Bea Gaddy Family Center,,,,,,
