id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
217,137924,"Enoch Pratt Free LibraryCarla D. Hayden,  Executive Director         ",400 Cathedral Street,,Baltimore,MD,21201-4484,US
218,139354,"Share, Huber Memorial Church Felicia Rivers, Coordinator",5701 York Road,,Baltimore,MD,21212,US
219,139211,"Johns Hopkins Community Physicians At Annapol James Brennan, Practice Administrator",137 Mitchells Chance Rd,Suite 180,Edgewater,MD,21037,US
220,137861,"Community Development CorporationBetty Rogers, Director                       ",841 E. Chase Street,,Baltimore,MD,21202,US
221,138569,"Y Of Central Md, Catonsville Jill Black, Executive Director",850 S. Rolling Road,,Catonsville,MD,21228,US
222,138297,"Prisoners Aid Association Of Md, Inc.Michael Brown, Executive Director            ",204 E. 25Th Street,,Baltimore,MD,21218,US
223,138770,"Steven Daniel Jeffrey's Foundation J. Shep Jeffrey's, President",10533 Green Mt. Circle,,Columbia,MD,21044,US
224,137871,"Consumer Credit Counseling Service Nina Hick, Manager",408 Eastern Boulevard,,Baltimore,MD,21221,US
225,138148,"Maryland Commission On Human Relations Henry Ford, Executive Director",6 St. Paul Street,Suite 900,Baltimore,MD,21202,US
226,139557,"Head Start Program, Herring Run Nancy Thomas, Director",5010 Bowleys Lane,,Baltimore,MD,21206,US
227,138014,"Hampden Family CenterSteve Vassor, Executive Director             ",1104-1106 West 36Th Street,,Baltimore,MD,21211,US
228,138501,"Vietnam Vets Of America, Balto. Chap #451Roy Brown, President                         ",6401 Beckley Street,,Baltimore,MD,21224-6502,US
229,138018,"Harbel Community Organization, Inc. Naomi Benyowitz, Executive Director",5807 Harford Rd.,,Baltimore,MD,21214-1895,US
230,138179,"Maryland Volunteer Lawyers Service Winifred C. Borden, Executive Director",1 N. Charles Street,Suite 222,Baltimore,MD,21201,US
231,138460,"Union Bethel Ame Church Mary Johnson, Director",8611 Church Lane,,Randallstown,MD,21133,US
232,138570,"Ymca, Youth And Family Services, Bethesda Mike Ward, Director",7425 Macarthur Boulevard,,Cabin John,MD,20818,US
233,139740,"WpnpcLesley Smith, Executive Director             ",904 Washington Blvd,,Baltimore,MD,21230,US
234,137935,"Family & Children's Services Linda T. Harvey, Program Director",Park Heights Family Support Ctr.,4236 Pimlico Road,Baltimore,MD,21215,US
235,138751,"Alzheimer's Association, Greater Md Chapter Cass Naugle, Executive Director",1850 York Road,Suite D,Timonium,MD,21093,US
236,139130,Maryland Nat'l Guard Counterdrug Task Force Counterdrug Coordinator,5Th Regiment Armory,"29Th Division Street, M23",Baltimore,MD,21201-2288,US
237,137877,"Courage To Change Foundation, Inc.Larry de Angelis, Director                   ",4119 E. Lombard Street,,Baltimore,MD,21231-2405,US
238,139203,"Partners In Recovery, Towson Marci Ellis, President",6525 N. Charles Street,,Towson,MD,21204,US
239,139378,"Church Of God Of Dundalk Rev. Jeff Tomlinson & Cathy Shifflet, Coor.",6 Yorkway,,Dundalk,MD,21222,US
240,138002,"Believe In Tomorrow Children's FoundationBrian Morrison, Founder/CEO                  ",P.O. Box 21243,,Baltimore,MD,21228-0711,US
241,138901,"Creative OptionsMonica McCall, Executive Director            ",9601 Pulaski Park Drive,Suite 416,Miiddle River,MD,21220,US
242,138584,"Homeowner's Property Tax Credit Program Silma Raymond, Administrator",301 W. Preston Street,Room 900,Baltimore,MD,21201,US
243,138676,"Laurel Regional Hospital Douglas Shepherd, President",7300 Van Dusen Road,,Laurel,MD,20707,US
244,137793,"Villa Maria Residential Treatment Center Mark Greenberg, Administrator",2300 Dulaney Valley Road,,Timonium,MD,21093,US
245,139740,"Wpnpc Lesley Smith, Executive Director",904 Washington Blvd.,,Baltimore,MD,21230,US
246,139756,"Our Recovery HomesRichard Nance, Director                      ",2205 West North Ave,,Baltimore,MD,21216,US
247,139787,"Baltimore County Bureau Of Utilities William Frankenfield, Bureau Chief",11112 Gilroy Road,Suite 104,Hunt Valley,MD,21031,US
248,138725,Compassionate Friends Of Maryland,P.O. Box 625,,Brooklandville,MD,21022,US
249,139051,"Crossroads Centers, Baltimore Barbara Mckenna, Ceo",2100 North Charles Street,,Baltimore,MD,21218,US
250,137748,"Brown Memorial Woodbrook Presbyterian ChurchBetty Bernos , Kidsake Chairperson           ",6200 N. Charles Street,,Baltimore,MD,21212,US
251,138239,"Baltimore-Washington Medical CenterJames Walker, President/CEO                  ",301 Hospital Drive,,Glen Burnie,MD,21061,US
252,138393,"St. Ambrose Housing Aid Center, Inc.Vincent P. Quayle, Executive Director        ",321 E. 25Th Street,,Baltimore,MD,21218,US
253,139582,"Supportive Housing Group, Inc.Deborah Davis, Program Director              ",1600 Rutland Avenue,,Baltimore,MD,21213,US
254,137683,"Dunbar Day Care Center Valerie Hudson, Center Director",621 North Eden Street,,Baltimore,MD,21205,US
255,139097,"Lost Chord ClubRaymond Reprogel, President                  ",Messiah Lutheran Church,1025 South Potomac Street,Baltimore,MD,21223,US
256,139398,"Baltimore County Office Of Homeland Security Richard G. Muth, Director",And Emergency Management,700 E. Joppa Road,Towson,MD,21286-5500,US
257,137697,"Baltimore County Health Dept., Animal Control Charlotte Crenson-Murrow, Supervisor",13800 Manor Road,,Baldwin,MD,21013,US
258,138551,"Woodbourne Center, Inc.,Treatment Foster Care Valerie Mims, Program Manager","1220 B East Joppa Road, Suite 433",,Towson,MD,21286,US
259,139806,"Bereaved Parents Of The Usa, Carroll County G Charlotte Russell & Janet Dickson",19 Bond Street,Westminster Church Of The Brethren,Westminster,MD,21157,US
260,138834,"Choice Program, Prince George's County Makeda Harrison, Service Coordinator","8900 Edgeworth Drive, Suite G",,Capital Heights,MD,20743,US
261,138549,"Women's Law Center, Protection Order Advocacy",401 Bosley Avenue,Room 101,Towson,MD,21204,US
262,137713,"Board Of Child Care Thomas L. Curcio, President/Ceo",3300 Gaither Road,,Baltimore,MD,21244,US
263,138110,"Keswick Multicare CenterElizabeth Bowerman, CEO                      ",700 W. 40Th Street,,Baltimore,MD,21211-2199,US
264,137935,"Family & Children's Services Baltimore County Patricia J. Thompson, District Director",7000 Security Boulevard,Suite 302,Baltimore,MD,21244,US
265,138719,"Head Start Program, Union Baptist Gayle E. Headen, Director",1211 Druid Hill Avenue,,Baltimore,MD,21217,US
266,137678,"Lawyer Referral & Information Service Dennis Mciver, Public Services Coordinator",Bar Association Of Baltimore City,"111 North Calvert Street, Suite 629",Baltimore,MD,21202,US
267,138404,"St. Joseph Medical CenterJohn K. Tolmie, President/CEO                ",7601 Osler Drive,,Towson,MD,21204,US
268,137858,"Community Assistance Network, Lansdowne Christine Robinson, Resident Advocate",2903 Bero Road,,Lansdowne,MD,21227,US
269,138338,"Salvation Army,  Booth House Lauren Proctor, Director",1114 N. Calvert St.,,Baltimore,MD,21202-3875,US
270,138116,"Legal Aid Bureau, Inc., Cherry Hill Office Jeanette Gilmore, Office Manager","606 Cherry Hill Road, 2Nd Floor",,Baltimore,MD,21225,US
271,138719,"Head Start Academy, Umoja Mary Darrow, Director",Harlem Park Community School,1500 Harlem Avenue,Baltimore,MD,21217,US
272,138238,"New Shiloh Baptist ChurchLarry Glover, Director                       ",2100 N. Monroe Street,,Baltimore,MD,21217,US
273,138392,"St. Agnes HospitalBonnie Phipps, President, CEO                ",900 Caton Avenue,,Baltimore,MD,21229,US
274,139079,"Essex United Methodist ChurchCarole Krach, Secretary                      ",524 Maryland Avenue,,Essex,MD,21221,US
275,138151,"Maryland Accessible Telecommunications (Mat) Brenda Kelly-Frey, Director",301 W. Preston Street,Room 1008 A,Baltimore,MD,21201-2365,US
276,139266,"Key Point Health Services, Inc. Dundalk Tessa Worsham, Director",7702 Dunmanway,,Dundalk,MD,21222,US
277,137782,"Carroll Hospital Center Teresa Fletcher, Director",Health Access,200 Memorial Ave,Westminster,MD,21157,US
278,138453,"Diakon Lutheran Social MinistriesGwendolyn Chadwick, Director                 ",1900 North Broadway,Suite 100,Baltimore,MD,21213,US
279,138128,"Ark Food Pantry Gloria Rice, Coordinator",1840 N. Aisquith Street,,Baltimore,MD,21202,US
280,138450,"Men's Health Center, The Pat Newman, Site Administrator",1515 W. North Avenue,,Baltimore,MD,21217,US
281,137856,"Waxter Center For Senior Citizens Leslie Yancy, Acting Director",1000 Cathedral Street,,Baltimore,MD,21201,US
282,137749,"Brown's Community OutreachGary Matthews, Executive Director            ",3215 W. Belvedere Avenue,,Baltimore,MD,21215,US
283,138475,"United States Small Business Admin. Balto. Stephen D. Umberger, District Director",10 S. Howard Street,Suite 6220,Baltimore,MD,21201,US
284,138146,"Making Choices For Independent Living (Mcil)Andrea Buonincontro,  Executive Director     ",3011 Montebello Terrace,,Baltimore,MD,21214,US
285,139145,"Rising Sun First Baptist Church Food Pantry Cecilia Stephens, Food Pantry Director",2211 St. Lukes Lane,,Woodlawn,MD,21207,US
286,139184,"New Pathways, Inc.Kevin Keegan, Executive Director             ",540 E. Belvedere Ave.,Suite 201,Baltimore,MD,21212,US
287,138493,"University Family Medicine Harriet Mandell, Practice Manager",29 South Paca Street,,Baltimore,MD,21201,US
288,138795,"Missing And Exploited Children's AssociationAnne Brooks, President                       ",405 E. Joppa Road,Suite 301,Towson,MD,21286-5478,US
289,137624,"Alternatives To Dependency, Towson Theo Lemaire, Ph.D., Executive Director",110 E. Pennsylvania Avenue,,Towson,MD,21286,US
290,138027,"Breast And Cervical Cancer Program Elaine Krajewski, Program Supervisor",P.O. Box 797,,Bel Air,MD,21014,US
291,138493,"University Of Maryland Drug Treatment Center Jewel Benford, Director","630 W. Fayette Street, 1St Floor",Walter P. Carter Building,Baltimore,MD,21201,US
292,138066,"Howard County Health Dept. Mary Lou Mazzuca, Supervisor",8492 Baltimore National Pike,Suite 103,Ellicott City,MD,21043,US
293,138240,"Partners In Recovery Edward Williams, Program Coordinator",2225 N. Charles Street,,Baltimore,MD,21218,US
294,137871,"Consumer Credit Counseling Service Nina Hick, Manager",7905B Harford Road,,Baltimore,MD,21234,US
295,138916,"BuildRob English, Lead Organizer                  ",2114 N. Charles Street,Suite 100,Baltimore,MD,21218,US
296,138149,"Maryland Committee For Children Steve Rohde, Acting Executive Director",608 Water Street,,Baltimore,MD,21202-4079,US
297,138015,"Hwrmw Christian FellowshipBetty Callahan, Director                     ",3449 Falls Road,,Baltimore,MD,21211,US
298,138017,"Hannah More School Mark Waldman, President",12039 Reisterstown Road,,Reisterstown,MD,21136,US
299,138150,"Maryland Dept. Of Business & Economic DevelopDavid Edgerley, Secretary                    ",217 E. Redwood Street,23Rd Floor,Baltimore,MD,21202,US
300,138178,"Maryland Dept. Of Veterans Affairs James A. Adkins, Secretary",16 Francis Street,,Annapolis,MD,21401,US
301,138250,"On Our Own, Dundalk Tony Wright, Executive Director",7701 Dunmanway,,Dundalk,MD,21222,US
302,137925,"Enon Baptist ChurchDeacon William Hardy, Coordinator            ",601 N. Schroeder Street,,Baltimore,MD,21217,US
303,138382,"The Baltimore Station Michael Seipp, Executive Director",P.O. Box 27144,,Baltimore,MD,21230,US
304,139141,"Patterson Park Community Development Corp. Mark Tough, Executive Director",2901 E. Baltimore Street,,Baltimore,MD,21224,US
305,139369,"Ncadd - Maryland Carlos Hardy, Executive Director",28 East Ostend Street,Suite 303,Baltimore,MD,21230,US
306,137860,"Community Crisis CenterVicki Vibler, Director                       ",Po Box 56,,Glyndon,MD,21071,US
307,139211,"410 Malcolm Drive Loretta Thompson, Office Manager",Suite C,,Westminster,MD,21157,US
308,139037,"Umms Pediatrics Aids Program Dr. Vicki Tepper, Director",Division Of Pediatric Immunology,737 W. Lombard St. Room 240,Baltimore,MD,21201,US
309,138099,"Kennedy Krieger Institute, Dr. Gary Goldstein, President",707 North Broadway,,Baltimore,MD,21205,US
310,137856,"Baltimore City Comm. On Aging & Retirement Deborah Hamilton, Program Coordinator","Ombudsman Program, Suite 300",10 North Calvert St.,Baltimore,MD,21202,US
311,139203,"Partners In RecoveryMarci Ellis, President                       ",6525 N. Charles St.,,Towson,MD,21204,US
312,138092,"Johns Hopkins Hospital, Moore Clinic Richard Moore, Clinical Director",600 Wolfe Street,,Baltimore,MD,21287,US
313,139346,"Community Conferencing CenterLauren Abramson, Ph.D., Director             ",2300 N. Charles Street,,Baltimore,MD,21218,US
314,137708,"Baltimore Pregnancy CenterMary Rossbach, Director                      ",7311 Harford Road,,Baltimore,MD,21234,US
315,138871,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,US
316,138048,"Homeless Persons Representation Project Antonia Fasanelli, Executive Director",1800 North Charles Street,Suite 206,Baltimore,MD,21201-4403,US
317,138821,"Insight Treatment Centers, College Park Patricia M. Harris, Executive Director",4920 Niagara Road,Suite 101,College Park,MD,20740,US
318,139829,Town Of University Park,6724 Baltimore Avenue,,University Park,MD,20782,US
319,138772,"Active Day, Westminster Sharon Hill, Administrator",1135 Business Parkway South,Suite 60,Westminster,MD,21157,US
320,137736,"New Hope Treatment Center Carrie Little, Director",2401 W. Baltimore Street,,Baltimore,MD,21223,US
321,137696,"Baltimore County Dss, (Tca) Lynn Hoesch, Policy Specialist",6401 York Road,,Baltimore,MD,21212,US
322,138039,"Chase Brexton Health Services, Inc.David Shippe, Executive Director             ",1001 Cathedral Street,,Baltimore,MD,21201-4905,US
323,139278,"East Baltimore Youth & Family ServicesMaceo Hallman, Program Director              ",Sojourner Douglass College,"200 N. Central Ave., 1St Fl., #114",Baltimore,MD,212025,US
324,138890,"Sisters Together And Reaching, Inc.Rev. Debra Hickman, President/CEO            ",1505 Eutaw Place,,Baltimore,MD,21217,US
325,139782,"Southeast Community Development CorporationChris Ryer, Director                         ",3700 Eastern Avenue,,Baltimore,MD,21224,US
326,139151,"Maryland Dept. Of AgingGloria Lawlah, Secretary                     ",301 West Preston Street,Suite 1007,Baltimore,MD,21201-2374,US
327,138492,"Maryland Cooperative Extension Manami J. Brown, Acting City Extension Dir.",6615 Reisterstown Road,Suite 201,Baltimore,MD,21215,US
328,137705,"Bge Customer Care Call Center Doreen Hartley, Director",P.O. Box 1475,,Baltimore,MD,21203,US
329,137909,"Community College Of Baltimore County, TheDr. Sandra L. Kurtinitis, President          ",7201 Rossville Blvd.,,Baltimore,MD,21237,US
330,137921,"Eldersburg Care Christina Peach, Nursing Director",1912 Liberty Road,Country Village Center,Eldersburg,MD,21784-6601,US
331,139040,"New Song Academy And Learning Center Susan Tibbels, Principal/Director",1530 Presstman Street,,Baltimore,MD,21217,US
332,137793,"Sarah's House Joy Swanson, Interim Director",2015 20Th Street,,Fort Meade,MD,20755,US
333,137793,"Villa Maria Behavioral Health Clinic Lisa Joy, Program Supervisor",Westminster,"255 Clifton Blvd., Suite 302",Westminster,MD,21157,US
334,138893,"Gilchrist Hospice Care Lois Mulligan, Director Of Devlopment",555 W. Towsontown Blvd.,,Baltimore,MD,21204,US
335,139556,"Christ Lutheran PlaceCarla Richardson, Director                   ",701 S. Charles St.,,Baltimore,MD,21230,US
336,138775,"Jewish Big Brother & Big Sister League Dr. Aviva Weisbord, Executive Director",5750 Park Heights Ave.,Suite 286,Baltimore,MD,21215,US
337,139106,"Senior Network Of North BaltimoreJames William, Interim Executive Director    ",5828 York Road,,Baltimore,MD,21212,US
338,137791,"Carter Memorial Church Of God In Christ Pantr Lillie Pearson, Coordinator",745 West Fayette St.,,Baltimore,MD,21201-1111,US
339,138717,"Equal Employment Opportunity Commission-EeocGerald Kiel, Director                        ",10 S. Howard Street,3Rd Floor,Baltimore,MD,21201,US
340,138611,"Baltimore County Medical Association Ms. Neilson Andrews, Executive Director",1211 Cathedral Street,,Baltimore,MD,21201,US
341,139413,"Johns Hopkins University School Of MedicineRonald Peterson, CEO                         ",720 Rutland Avenue,,Baltimore,MD,21205,US
342,139686,"Survivors Of SuicideJudy Tunkle, Facilitator                     ",21 West Road. Suite 150,,Towson,MD,21204,US
343,139347,"Moriah House Barbara Holmes, Director",2121 W. Baltimore Street,,Baltimore,MD,21223,US
344,138431,"Frederick Ozanam House Kathleen Spain, Director",400 S. Bond Street,,Baltimore,MD,21231,US
345,137698,"Baltimore County Human Relations CommissionCelestine Morgan, Executive Director         ",105 W. Chesapeake Avenue,Suite 301,Towson,MD,21204,US
346,139355,"Hostelling International, Baltimore Matt Warfield, Manager",17 West Mulberry Street,,Baltimore,MD,21201,US
